,Unnamed: 0imdb_id,budget,imdb_idimdb_id,revenue,Unnamed: 0imdbID,Actors,Country,Director,Genre,IMDB Rating,IMDB Votes,Language,Production,Rated,Released,Runtime,Title,Year,imdb_idimdbID
2092,2092,35000000,tt0494652,43650785,2092.0,"Jesse Lee Soffer, Christopher Shand, Carly Schroeder, Karl Girolamo",USA,Davis Guggenheim,"Biography, Drama, Sport",6.2,"3,742",English,Picturehouse,PG-13,1-Jun-07,95 min,Gracie,2007.0,tt0441007
2093,2093,4500000,tt0808526,744816,2093.0,"Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia Tachovsk??","UK, Czech Republic, France, Italy, USA",Peter Webber,"Crime, Drama, Thriller",6.2,"91,861","English, German, Russian",MGM,R,9-Feb-07,121 min,Hannibal Rising,2007.0,tt0367959
2094,2094,5000000,tt1782568,22772019,2094.0,"Tyler Perry, Loretta Devine, Cassi Davis, Shannon Kane",USA,Tyler Perry,"Comedy, Drama",4.6,"6,480",English,Lionsgate,PG-13,22-Apr-11,106 min,Madea's Big Happy Family,2011.0,tt1787759
2095,2095,9000000,tt2357377,48965210,2095.0,"Luca Amorosino, Valerio Aprea, Antonino Bruschetta, Paolo Calabresi",Italy,"Giacomo Ciarrapico, Mattia Torre, Luca Vendruscolo",Comedy,6.9,"1,616",Italian,01 Distribution,,1-Apr-11,108 min,Boris - Il film,2011.0,tt1680058
2096,2096,10000000,tt2210834,30283,2096.0,"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill",India,Neeraj Pandey,"Crime, Drama, History",8.0,"39,462",Hindi,Viva Entertainment,NOT RATED,8-Feb-13,144 min,Special 26,2013.0,tt2377938
2097,2097,2000000,tt0423169,622806,2097.0,"P?l Sverre Hagen, Nicolai Cleve Broch, Sofia Helin, Bj?rn Sundquist",Norway,Mikkel Br?nne Sandemose,"Action, Adventure",5.9,"6,255","Norwegian, Swedish",Magnolia Pictures,PG-13,4-Oct-13,100 min,Ragnarok,2013.0,tt2363213
2098,2098,79000,tt0492619,245000,2098.0,"Geoff Stults, Mena Suvari, Jennifer Finnigan, Josh Hopkins",USA,"Jennifer Finnigan, Jonathan Silverman",Comedy,4.6,708,English,,NOT RATED,21-May-15,97 min,The Opposite Sex,2014.0,tt2796678
2099,2099,9000000,tt0441007,2955039,2099.0,"Lei Zhang, Zijie Lin, Wenlun Wu, Zirong Tong",China,Tian Xiao Peng,"Animation, Action, Adventure",7.1,"2,556",Mandarin,,PG,29-Jul-16,89 min,Monkey King: Hero Is Back,2015.0,tt4644382
2100,2100,50000000,tt0367959,82169884,2100.0,"Auli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison",USA,"Ron Clements, John Musker, Don Hall(co-director), Chris Williams(co-director)","Animation, Adventure, Comedy",7.6,"161,930",English,Walt Disney Pictures,PG,23-Nov-16,107 min,Moana,2016.0,tt3521164
2101,2101,25000000,tt1787759,53213633,2101.0,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi",India,Raja Menon,"Drama, History, Thriller",8.2,"42,075","Hindi, Malayalam, Arabic",Alchemy,NOT RATED,22-Jan-16,130 min,Airlift,2016.0,tt4387040
2102,2102,3347850,tt1680058,1248748,2102.0,"Steve Buscemi, Romany Malco, Sarah Silverman, Peter Dinklage",USA,Hue Rhodes,"Comedy, Drama",5.7,"2,613",English,IndieVest Pictures,R,10-Jun-09,85 min,Saint John of Las Vegas,2009.0,tt1276105
2103,2103,7100000,tt2377938,18000000,2103.0,"Paul Dano, Marian Seldes, Celia Weston, Patti D'Arbanville","France, USA","Shari Springer Berman, Robert Pulcini",Comedy,5.9,"4,298",English,Magnolia Pictures,R,27-Jan-11,108 min,The Extra Man,2010.0,tt1361313
2104,2104,6500000,tt2363213,3721345,2104.0,"Mathieu Amalric, Edouard Baer, Maria de Medeiros, Golshifteh Farahani","France, Germany, Belgium","Vincent Paronnaud, Marjane Satrapi","Comedy, Drama",7.1,"7,796","French, English",Sony Pictures Classics,PG-13,26-Oct-11,93 min,Chicken with Plums,2011.0,tt1663321
2105,2105,3300000,tt2796678,45000,2105.0,"Dan Aykroyd, Jim Belushi, Kelsey Grammer, Lea Michele","USA, India","Will Finn, Dan St. Pierre","Animation, Adventure, Family",5.6,"5,336",English,Clarius Entertainment,PG,9-May-14,88 min,Legends of Oz: Dorothy's Return,2013.0,tt0884726
2106,2106,10000000,tt4644382,150000000,2106.0,"Jessica Chastain, Colin Farrell, Samantha Morton, Nora McMenamy","Norway, UK, France, Ireland",Liv Ullmann,"Drama, Romance",5.5,"3,788",English,Wrekin Hill Entertainment,PG-13,10-Sep-14,129 min,Miss Julie,2014.0,tt2667960
2107,2107,150000000,tt3521164,643034466,2107.0,"Jing Wu, Nan Yu, Dahong Ni, Zhu Xiao",China,Jing Wu,"Action, Crime, Thriller",5.4,"2,069",Mandarin,,NOT RATED,6-Apr-15,90 min,Wolf Warrior,2015.0,tt3540136
2108,2108,4500000,tt4387040,32000000,2108.0,"Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos",USA,Nathan Frankowski,Documentary,3.7,"11,409",English,Rocky Mountain Pictures,PG,18-Apr-08,90 min,Expelled: No Intelligence Allowed,2008.0,tt1091617
2109,2109,3800000,tt1276105,111731,2109.0,"Grigoriy Dobrygin, Ekaterina Vilkova, Viktor Verzhbitskiy, Valeriy Zolotukhin",Russia,"Dmitriy Kiselev, Aleksandr Voytinskiy","Action, Sci-Fi, Thriller",5.9,"3,796",Russian,Universal Studios,,31-Dec-09,102 min,Chernaya Molniya,2009.0,tt1569364
2110,2110,7000000,tt1361313,453079,2110.0,"Christian McKay, Zac Efron, Zoe Kazan, Megan Maczko","UK, USA, Isle Of Man",Richard Linklater,Drama,6.8,"9,714",English,Freestyle Releasing,PG-13,18-Dec-09,114 min,Me and Orson Welles,2008.0,tt1175506
2111,2111,12000000,tt1663321,1428291,2111.0,"Patton Oswalt, Kevin Corrigan, Michael Rapaport, Marcia Jean Kurtz",USA,Robert D. Siegel,"Comedy, Crime, Drama",6.7,"8,297",English,First Independant Pictures,R,18-Jan-09,88 min,Big Fan,2009.0,tt1228953
2112,2112,70000000,tt0884726,18662027,2112.0,"James Ransone, Tempestt Bledsoe, Morgan Spurlock, Melvin Van Peebles",USA,"Heidi Ewing, Alex Gibney, Seth Gordon, Rachel Grady, Eugene Jarecki, Morgan Spurlock",Documentary,6.4,"6,114",English,Magnolia Releasing,PG-13,3-Sep-10,85 min,Freakonomics,2010.0,tt1152822
2113,2113,5500000,tt2667960,5000000,2113.0,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine",USA,Salim Akil,"Comedy, Drama",5.7,"8,406",English,Sony Pictures,PG-13,6-May-11,112 min,Jumping the Broom,2011.0,tt1640484
2114,2114,12000000,tt3540136,80000000,2114.0,"Russell Wong, Bingbing Li, Archie Kao, Ji-hyun Jun","China, USA",Wayne Wang,"Drama, History",6.1,"3,199","English, Chinese",Fox Searchlight,PG-13,24-Jun-11,120 min,Snow Flower and the Secret Fan,2011.0,tt1541995
2115,2115,3500000,tt1091617,7700000,2115.0,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal",India,Anand L. Rai,"Comedy, Drama, Romance",6.7,"10,393","Hindi, Panjabi",Viva Entertainment,,25-Feb-11,113 min,Tanu Weds Manu,2011.0,tt1694542
2116,2116,15000000,tt1569364,21500000,2116.0,"Daniela Abbruzzese, Stefano Alessandroni, Luca Argentero, Enzo Avolio",Italy,Iginio Straffi,"Animation, Adventure, Comedy",5.2,952,Italian,,PG,11-Nov-14,94 min,Gladiators of Rome,2012.0,tt1946347
2117,2117,25000000,tt1175506,2336172,2117.0,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",India,Gauri Shinde,"Comedy, Drama, Family",7.9,"26,038","Hindi, English, French, Tamil, Telugu",Eros Entertainment,NOT RATED,5-Oct-12,134 min,English Vinglish,2012.0,tt2181931
2118,2118,250000,tt1228953,232732,2118.0,"Vidya Balan, Parambrata Chatterjee, Dhritiman Chatterjee, Saswata Chatterjee",India,Sujoy Ghosh,"Mystery, Thriller",8.2,"45,763","Hindi, Bengali, English",Viacom 18 Motion Pictures & Pen India,NOT RATED,9-Mar-12,122 min,Kahaani,2012.0,tt1821480
2119,2119,3000000,tt1152822,103735,2119.0,"Deepika Padukone, Poorna Jagannathan, Ranbir Kapoor, Priyanka Bose",India,Ayan Mukherjee,"Comedy, Drama, Musical",7.0,"29,913","Hindi, English, French",Eros International,NOT RATED,31-May-13,160 min,Yeh Jawaani Hai Deewani,2013.0,tt2178470
2120,2120,6600000,tt1640484,37710610,2120.0,"David Marsais, Gr??goire Ludig, Alice Vial, Saskia de Melo Dillais","France, Belgium",Jonathan Barr??,"Comedy, War",6.3,986,"French, English, Arabic",,,1-Nov-16,98 min,La folle histoire de Max et L??on,2016.0,tt5091538
2121,2121,134005,tt1541995,1332231,2121.0,"Chris Eigeman, Stephanie March, Ian Holm, Famke Janssen",USA,Oren Rudavsky,"Comedy, Drama, Romance",5.9,989,English,New Yorker Films,NOT RATED,28-Apr-06,86 min,The Treatment,2006.0,tt0462579
2122,2122,400000,tt1694542,252000,2122.0,"Gabrielle Union, Idris Elba, Louis Gossett Jr., Tasha Smith",USA,Tyler Perry,"Drama, Romance",5.5,"6,264",English,Lionsgate Films,PG-13,14-Feb-07,100 min,Daddy's Little Girls,2007.0,tt0778661
2123,2123,40000000,tt1946347,10079201,2123.0,"Saif Ali Khan, Deepika Padukone, Rishi Kapoor, Rahul Khanna",India,Imtiaz Ali,"Comedy, Drama, Romance",6.8,"12,430",Hindi,Eros Entertainment,,31-Jul-09,128 min,Love Aaj Kal,2009.0,tt1275863
2124,2124,2840000,tt2181931,11620000,2124.0,"M??lanie Thierry, Lambert Wilson, Gaspard Ulliel, Gr??goire Leprince-Ringuet","France, Germany",Bertrand Tavernier,"Action, Drama, History",6.5,"3,029",French,IFC,NOT RATED,3-Nov-10,139 min,The Princess of Montpensier,2010.0,tt1599975
2125,2125,1200000,tt1821480,16000000,2125.0,"Abbie Cornish, Andrea Riseborough, James D'Arcy, Oscar Isaac",UK,Madonna,"Drama, History, Romance",6.2,"10,513","English, French, Russian",The Weinstein Company,R,20-Jan-12,119 min,W.E.,2011.0,tt1536048
2126,2126,7700000,tt2178470,46000000,2126.0,"John Magaro, Jack Huston, Will Brill, Brahm Vaccarella",USA,David Chase,Drama,6.0,"3,876",English,Paramount Studios,R,19-Jul-13,112 min,Not Fade Away,2012.0,tt1230215
2127,2127,12156348,tt5091538,7900000,2127.0,"Xiaoming Huang, Ethan Juan, Purba Rgyal, Tian Gao","China, Haiti, Hong Kong",Wai-Keung Lau,"Action, Drama",4.8,"1,154",Mandarin,Well Go USA,R,14-Jun-13,112 min,The Guillotines,2012.0,tt1847713
2128,2128,900000,tt0462579,82701,2128.0,"Frank Langella, Gena Rowlands, Rosario Dawson, Josh Hartnett",USA,Brian Horiuchi,"Drama, Romance, Sci-Fi",4.3,"1,646",English,Unknown,R,6-Jan-15,98 min,Parts Per Billion,2014.0,tt2495104
2129,2129,10000000,tt0778661,31609243,2129.0,"Al Pacino, Holly Hunter, Harmony Korine, Chris Messina",USA,David Gordon Green,Drama,5.6,"5,872",English,IFC Films,PG-13,3-Jun-15,97 min,Manglehorn,2014.0,tt2893490
2130,2130,12500000,tt1275863,20794985,2130.0,"Mohanlal, Jagapathi Babu, Kamalinee Mukherjee, Lal",India,Vysakh,"Action, Adventure",7.3,"5,081","Malayalam, Tamil, Telugu",,,21-Oct-16,161 min,Pulimurugan,2016.0,tt5297256
2131,2131,14734000,tt1599975,6775121,2131.0,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, Manav Kaul",India,Bejoy Nambiar,"Action, Crime, Drama",7.2,"13,799",Hindi,Rajkumar Hirani Films,,8-Jan-16,103 min,Wazir,2016.0,tt0315642
2132,2132,15000000,tt1536048,868439,2132.0,"Guanlin Ji, Guangtao Jiang, Shih-Chieh King, Shulan Pan",China,"Xuan Liang, Chun Zhang",Animation,7.6,"1,027",Mandarin,,,8-Jul-16,105 min,Big Fish & Begonia,2016.0,tt1920885
2133,2133,20000000,tt1230215,610792,2133.0,"Isabelle Huppert, Andr?? Marcon, Roman Kolinka, Edith Scob","France, Germany",Mia Hansen-L?ve,Drama,7.0,"7,391","French, English, German",,PG-13,6-Apr-16,102 min,Things to Come,2016.0,tt4120176
2134,2134,15000000,tt1847713,5290,2134.0,"Tyler Perry, Sharon Leal, Janet Jackson, Malik Yoba",USA,Tyler Perry,"Comedy, Drama",5.7,"10,332",English,Lionsgate Films,PG-13,12-Oct-07,113 min,Why Did I Get Married?,2007.0,tt0906108
2135,2135,500000,tt2495104,15000000,2135.0,"Rajinikanth, Shriya Saran, Suman, Vivek",India,S. Shankar,"Action, Adventure, Drama",7.5,"12,805","Tamil, Hindi, English",A.V.M. Productions,,15-Jun-07,188 min,Sivaji,2007.0,tt0479751
2136,2136,4000000,tt2893490,143101,2136.0,"Ranbir Kapoor, Bipasha Basu, Minissha Lamba, Deepika Padukone",India,Siddharth Anand,"Comedy, Drama, Romance",6.2,"8,174","Hindi, English",Yash Raj Films,,15-Aug-08,152 min,Bachna Ae Haseeno,2008.0,tt1182972
2137,2137,3800000,tt5297256,29000000,2137.0,"Trace Adkins, Brandon Alter, Chriss Anglin, Geoffrey Arend",USA,David Zucker,"Comedy, Fantasy",4.3,"8,814",English,Vivendi Entertainment,PG-13,3-Oct-08,83 min,An American Carol,2008.0,tt1190617
2138,2138,5200000,tt0315642,9200000,2138.0,"Taraji P. Henson, Forest Whitaker, Bonnie Hunt, China Anne McClain",USA,Tim Story,"Drama, Sport",6.7,"2,252",English,Weinstein Co.,PG-13,8-Dec-09,102 min,Hurricane Season,2009.0,tt1172998
2139,2139,4531653,tt1920885,84552250,2139.0,"Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury",India,"Abhinay Deo, Akshat Verma","Comedy, Crime",7.6,"21,286","English, Hindi",UTV Motion Pictures,NOT RATED,1-Jul-11,103 min,Delhi Belly,2011.0,tt1934231
2140,2140,18500000,tt1002563,6490401,2140.0,"Nolay Piho, Chih-Hsiang Ma, Masanobu And?, Sabu Kawahara",Taiwan,Te-Sheng Wei,"Action, Drama, History",7.2,639,"Aboriginal, Japanese, Hokkien",,,30-Sep-11,132 min,Warriors of the Rainbow: Seediq Bale II,2011.0,tt4164468
2141,2141,2100000,tt4120176,282382,2141.0,"Jordin Sparks, Whitney Houston, Derek Luke, Mike Epps",USA,Salim Akil,"Drama, Music",5.7,"5,363",English,Sony Pictures,PG-13,17-Aug-12,116 min,Sparkle,2012.0,tt1876451
2142,2142,15000000,tt0906108,55184721,2142.0,"Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada","USA, UK, Australia, Japan",James Mangold,"Action, Adventure, Sci-Fi",6.7,"366,773","English, Japanese",20th Century Fox,PG-13,26-Jul-13,126 min,The Wolverine,2013.0,tt1430132
2143,2143,12000000,tt0479751,19000000,2143.0,"Chao Deng, Show Lo, Yuqi Zhang, Yun Lin",China,Stephen Chow,"Comedy, Drama, Fantasy",6.3,"5,801",Mandarin,Sony Pictures,R,8-Feb-16,94 min,The Mermaid,2016.0,tt4701660
2144,2144,2400000,tt1182972,9600000,2144.0,"Mikhail Chernyak, Natalya Danilova, Ekaterina Gorokhovskaya, Oleg Kulikovich",Russia,Ilya Maksimov,"Animation, Adventure, Comedy",7.2,"1,239",Russian,,,16-Mar-06,65 min,Dobrynya Nikitich and Zmey Gorynych,2006.0,tt0465967
2145,2145,20000000,tt1190617,7000000,2145.0,"Aaron Eckhart, Helena Bonham Carter, Yury Tsykun, Brian Geraghty","UK, USA",Hans Canosa,"Comedy, Drama, Romance",7.1,"10,728",English,Fabrication Films,R,18-May-07,84 min,Conversations with Other Women,2005.0,tt0435623
2146,2146,143000,tt1172998,1000000,2146.0,"Ellen Page, Maxwell McCabe-Lokos, Ari Cohen, Erin McMurtry",Canada,Bruce McDonald,Drama,6.2,"6,915",English,ThinkFilm,R,20-Mar-08,77 min,The Tracey Fragments,2007.0,tt0801526
2147,2147,4090000,tt1934231,18035000,2147.0,"Mariya Andreeva, Maksim Loktionov, Liya Akhedzhakova, Leonid Kuravlyov",Russia,Vadim Sokolovsky,"Adventure, Family, Fantasy",4.4,676,Russian,,,29-Oct-09,101 min,Kniga masterov,2009.0,tt1293793
2148,2148,25000000,tt4164468,29000000,2148.0,"Sergey Chirkov, Marina Petrenko, Pavel Priluchnyy, Evgeniy Kharlanov",Russia,Pavel Sanaev,"Action, Sci-Fi",5.4,695,Russian,,,15-Apr-10,86 min,Na igre 2. Novyy uroven,2010.0,tt1620549
2149,2149,14000000,tt1876451,24637469,2149.0,"Donnie Yen, Xiaoming Huang, Sammo Kam-Bo Hung, Lynn Hung","Hong Kong, China",Wilson Yip,"Action, Biography, Drama",7.6,"79,384","Cantonese, Mandarin, English",,R,29-Apr-10,108 min,Ip Man 2,2010.0,tt1386932
2150,2150,120000000,tt1430132,415440673,2150.0,"Omkar Das Manikpuri, Raghuvir Yadav, Shalini Vatsa, Farrukh Jaffar",India,"Anusha Rizvi, Mahmood Farooqui(co-director)","Comedy, Drama",7.5,"9,773","Hindi, English",UTV Communications,NOT RATED,13-Aug-10,95 min,Peepli (Live),2010.0,tt1447508
2151,2151,60720000,tt4701660,553810228,2151.0,"Tyler Perry, Janet Jackson, Jill Scott, Sharon Leal",USA,Tyler Perry,"Comedy, Drama, Romance",4.5,"8,115",English,Lionsgate,PG-13,2-Apr-10,121 min,Why Did I Get Married Too?,2010.0,tt1391137
2152,2152,4500000,tt0465967,3468423,2152.0,"Juliette Binoche, Ana?s Demoustier, Joanna Kulig, Louis-Do de Lencquesaing","France, Poland, Germany",Malgorzata Szumowska,Drama,5.7,"5,399","French, English, Polish",Kino Lorber Films,UNRATED,1-Feb-12,99 min,Elles,2011.0,tt1549589
2153,2153,450000,tt0435623,973525,2153.0,"Ellen Barkin, Ezra Miller, Ellen Burstyn, Demi Moore",USA,Sam Levinson,"Comedy, Drama",6.1,"3,530",English,Phase 4 Films,R,8-Dec-11,119 min,Another Happy Day,2011.0,tt1719071
2154,2154,700000,tt0801526,31576,2154.0,"Scott Elrod, Dorian Brown Pham, Charles Henry Wyson, James Devoti",USA,David Boyd,"Drama, Sport",6.0,"2,582",English,Samuel Goldwyn Films,PG-13,19-Apr-13,113 min,Home Run,2013.0,tt2051894
2155,2155,8000000,tt1293793,10814122,2155.0,"Santiago Segura, Juli??n L??pez, Jesul??n de Ubrique, Alec Baldwin",Spain,Santiago Segura,"Action, Comedy",5.4,"3,084",Spanish,Bowfinger International Pictures,NOT RATED,3-Oct-14,105 min,Torrente 5,2014.0,tt3321428
2156,2156,3500000,tt1620549,2294357,2156.0,"Jennifer Connelly, Cillian Murphy, M??lanie Laurent, Oona Chaplin","Spain, Canada, France",Claudia Llosa,Drama,5.3,"2,587","English, French",Sony Pictures Classics,R,23-Jan-15,112 min,Aloft,2014.0,tt2494384
2157,2157,12902809,tt1386932,36000000,2157.0,"Aaron Kwok, Li Gong, Shaofeng Feng, Xiao Shen-Yang","China, Hong Kong",Pou-Soi Cheang,"Action, Adventure, Fantasy",6.0,"1,981","English, Mandarin",,NOT RATED,5-Feb-16,119 min,The Monkey King 2,2016.0,tt4591310
2158,2158,2270000,tt1447508,6900000,2158.0,"Maria Canals-Barrera, Pat Boone, Robin Givens, Melissa Joan Hart",USA,Harold Cronk,Drama,4.3,"8,187",English,Pure Fix,PG,1-Apr-16,120 min,God's Not Dead 2,2016.0,tt4824308
2159,2159,20000000,tt1391137,60072596,2159.0,"Armin Mueller-Stahl, Trevor Morgan, Ray Liotta, Charles Durning",USA,George Gallo,Drama,7.0,"1,277",English,,R,15-Aug-09,107 min,Local Color,2006.0,tt0472126
2160,2160,4000000,tt1549589,911466,2160.0,"Derek Magyar, George Jonson, Patrick Bauchau, Darryl Stephens",USA,Q. Allan Brocka,"Drama, Romance",6.8,"4,953",English,TLA Releasing,UNRATED,31-Jan-07,88 min,Boy Culture,2006.0,tt0433350
2161,2161,4000000,tt1719071,355688,2161.0,"Paulo Araujo, Daniel Tay, Ty Thomas Reed, Brian O'Neill",USA,Michael Corrente,"Crime, Drama",6.4,"5,178",English,City Lights Pictures,R,28-May-09,99 min,Brooklyn Rules,2007.0,tt0283503
2162,2162,1200000,tt2051894,2861020,2162.0,"Kseniya Rappoport, Filippo Timi, Antonia Truppo, Gaetano Bruno",Italy,Giuseppe Capotondi,"Crime, Drama, Mystery",6.7,"3,219","Italian, Spanish",Samuel Goldwyn Films,NOT RATED,9-Oct-09,95 min,The Double Hour,2009.0,tt1379222
2163,2163,9272437,tt3321428,11672363,2163.0,"Charlyne Yi, Michael Cera, Jake Johnson, Gill Summers",USA,Nicholas Jasenovec,"Comedy, Drama, Romance",6.0,"7,558",English,Overture Films,PG-13,28-Aug-09,88 min,Paper Heart,2009.0,tt1331064
2164,2164,8000000,tt2494384,53086,2164.0,"Tygh Runyan, Dominique Swain, Shannyn Sossamon, John Diehl",USA,Monte Hellman,"Romance, Thriller",5.5,"1,447",English,Monterey Media,R,7-Apr-11,121 min,Road to Nowhere,2010.0,tt1504319
2165,2165,68490000,tt4591310,193677158,2165.0,"Aleksey Vertkov, Vitaliy Kishchenko, Valeriy Grishko, Dmitriy Bykovskiy-Romashov",Russia,Karen Shakhnazarov,"Action, Adventure, Fantasy",6.1,"2,281","Russian, German",,,3-May-12,104 min,Belyy tigr,2012.0,tt2318405
2166,2166,5000000,tt4824308,23507567,2166.0,"Danila Kozlovsky, Mariya Andreeva, Artyom Mikhalkov, Nikita Panfilov",Russia,Roman Prygunov,"Comedy, Drama",6.5,"2,746",Russian,,,4-Oct-12,100 min,Dukhless,2012.0,tt1826660
2167,2167,3250000,tt0472126,32788,2167.0,"Fernando Alves Pinto, Alessandra Negrini, Caco Ciocler, Marat Descartes",Brazil,Afonso Poyart,"Action, Thriller",7.4,"4,416",Portuguese,Xlrator Media,TV-MA,19-Jan-15,101 min,Two Rabbits,2012.0,tt1753722
2168,2168,500000,tt0433350,220151,2168.0,"Toni Servillo, Valerio Mastandrea, Valeria Bruni Tedeschi, Michela Cescon",Italy,Roberto And??,"Comedy, Drama",7.0,"3,429","Italian, French, German",DistriB Films,,14-Feb-13,94 min,Long Live Freedom,2013.0,tt2523600
2169,2169,8000000,tt0283503,458232,2169.0,"Jeremy Irvine, Jonny Beauchamp, Joey King, Caleb Landry Jones",USA,Roland Emmerich,Drama,4.9,"2,484",English,Roadside Attractions,R,25-Sep-15,129 min,Stonewall,2015.0,tt3018070
2170,2170,3906840,tt1379222,4300000,2170.0,"Imran Khan, Genelia D'Souza, Manjari Phadnis, Ayaz Khan",India,Abbas Tyrewala,"Comedy, Drama, Romance",7.5,"20,849",Hindi,UTV Communications,,4-Jul-08,155 min,Jaane Tu... Ya Jaane Na,2008.0,tt0473367
2171,2171,1000000,tt1331064,1296971,2171.0,"Suriya, Tamannaah Bhatia, Prabhu, Jagan",India,Anand K.V.,Action,7.3,"6,128",Tamil,Eros Entertainment,,3-Apr-09,162 min,Ayan,2009.0,tt1355546
2172,2172,5000000,tt1504319,27046,2172.0,"Irrfan Khan, Lara Dutta, Om Puri, Asrani",India,Priyadarshan,"Comedy, Drama, Musical",6.2,"8,248","Hindi, Awadhi",Eros Enterainment,NOT RATED,13-Feb-09,137 min,Billu,2009.0,tt1230448
2173,2173,11000000,tt2318405,7200000,2173.0,"Mira Sorvino, Barry Pepper, Cole Hauser, Kate Levering",USA,Jon Gunn,Drama,7.1,"2,463",English,Blue Collar Releasing,PG-13,24-Sep-10,100 min,Like Dandelion Dust,2009.0,tt0981042
2174,2174,2800000,tt1826660,13218980,2174.0,"Nikolay Baskov, Mikhail Bogdasarov, Boris Estrin, Mikhail Galustyan",Russia,Gleb Orlov,Comedy,4.8,"1,535",Russian,,,21-Jan-10,85 min,Nasha Russia. Yaytsa sudby,2010.0,tt1569465
2175,2175,2000000,tt1753722,1620436,2175.0,"Luci Christian, Atsuko Tanaka, Josh Grelle, Jovan Jackson","USA, Japan","Frank O'Connor, Shinji Aramaki, Hideki Futamura, Toshiyuki Kan'no, Tomoki Ky?da, K?ichi Mashimo, Yasushi Muraki, Daisuke Nishio, Mamoru Oshii, K?ji Sawai, Hiroshi Yamazaki, Keiichi Sugiyama(co-director), Takahiro Tanaka(co-director)","Animation, Action, Sci-Fi",6.7,"4,335","English, Japanese",WARNER BROTHERS PICTURES,PG-13,16-Feb-10,120 min,Halo Legends,2010.0,tt1480660
2176,2176,5000000,tt2523600,48125,2176.0,"Varun Dhawan, Nawazuddin Siddiqui, Yami Gautam, Huma Qureshi",India,Sriram Raghavan,"Action, Crime, Drama",7.5,"16,135",Hindi,Eros International,,20-Feb-15,128 min,Badlapur,2015.0,tt3678782
2177,2177,13500000,tt3018070,187674,2177.0,"Crusoe Kurddal, Jamie Gulpilil, Richard Birrinbirrin, Peter Minygululu",Australia,"Rolf de Heer, Peter Djigirr","Adventure, Comedy, Drama",7.0,"3,922","Aboriginal, English",Palm Pictures,UNRATED,29-Jun-06,90 min,Ten Canoes,2006.0,tt0466399
2178,2178,2300000,tt0473367,11100000,2178.0,"Michael Rapaport, Paul Blackthorne, Josh Peck, Robert Baker",USA,"Hal Haberman, Jeremy Passmore","Comedy, Drama, Sci-Fi",6.9,"4,980",English,Magnet Releasing,R,17-Nov-06,81 min,Special,2006.0,tt0479162
2179,2179,3230939,tt1355546,18000000,2179.0,"Anthony Mackie, Wesley Jonathan, Eva Marcille, Wayne Brady",USA,Preston A. Whitmore II,"Action, Sport",2.1,"8,823",English,Sony Pictures Entertainment,PG-13,1-Sep-06,95 min,Crossover,2006.0,tt0473024
